latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,elevation,slope,aspect
38.905678,23.244427,351.13,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.19,5.07,N,0,25.1,16.1,20.3,2.6,10.8,419,14.2498703,54.99409103
38.905159,23.249565,317.83,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,294.95,5.07,N,0,21.9,14.3,17.6,0.0,15.9,379,25.61953354,266.1287842
38.893436,23.365309,311.38,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,293.54,2.61,N,0,25.5,16.5,20.7,2.6,10.8,374,22.18912888,113.3835526
38.902035,23.239113,354.77,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,296.34,9.59,N,0,21.9,14.3,17.5,0.0,15.9,363,17.72275734,324.1405334
38.888424,23.373821,332.68,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,294.17,4.49,N,0,22.2,14.6,17.8,0.0,15.9,360,10.85876465,220.5798187
38.901539,23.244057,318.8,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,294.95,1.76,N,0,22.6,15.0,18.3,0.0,15.9,461,21.21035576,28.84165192
38.901031,23.249065,312.99,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,294.49,1.76,N,0,23.3,15.7,18.9,0.0,15.9,410,24.19312096,13.3849287
38.8979,23.238697,344.96,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,295.81,9.59,N,0,24.2,16.6,19.8,0.0,15.9,424,25.61727142,266.1283875
38.897408,23.243608,308.1,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,293.72,1.76,N,0,25.5,16.5,20.7,2.6,10.8,511,17.67301559,164.8634491
38.89426,23.233332,344.9,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,296.08,3.73,N,0,21.3,13.7,16.9,0.0,15.9,434,14.12655544,97.3910141
38.893784,23.238091,306.32,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,293.37,3.73,N,0,22.3,14.7,17.9,0.0,15.9,465,6.585181236,147.282608
38.890591,23.228216,346.29,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,295.98,5.64,N,0,23.0,15.4,18.7,0.0,15.9,487,12.34214497,301.1899109
38.890137,23.232815,338.69,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,297.14,3.73,N,0,23.1,15.5,18.7,0.0,15.9,483,27.87574768,79.4188385
38.891098,23.223167,310.49,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,292.36,5.64,N,0,23.1,15.5,18.8,0.0,15.9,458,6.882741928,339.8427429
38.889687,23.237309,316.36,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,294.82,3.73,N,0,24.1,16.5,19.7,0.0,15.9,381,8.371945381,188.1241455
38.886959,23.222784,320.29,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,293.18,8.06,N,0,25.4,16.4,20.6,2.6,10.8,445,19.78216553,316.0640259
38.886459,23.227758,340.68,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.32,8.06,N,0,21.8,14.2,17.5,0.0,15.9,507,7.745697975,17.80570984
38.886013,23.232239,320.66,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,296.38,2.25,N,0,22.2,14.6,17.9,0.0,15.9,500,11.11906719,154.9598236
38.885582,23.236582,312.74,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,294.71,2.25,N,0,23.1,15.5,18.8,0.0,15.9,374,10.94383717,104.5456161
38.882824,23.222296,339.42,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.2,8.06,N,0,24.2,16.6,19.8,0.0,15.9,455,21.57598686,272.3460999
38.882347,23.227106,339.97,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.85,8.06,N,0,25.3,17.7,20.9,0.0,15.9,529,17.67071915,101.7271042
38.881901,23.231594,328.47,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,297.97,2.25,N,0,23.6,18.8,21.0,0.0,14.3,506,28.24266052,129.2613983
38.88147,23.235939,317.87,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,295.82,2.25,N,0,23.0,15.4,18.7,0.0,15.9,334,9.429445267,218.7602997
38.878693,23.221807,327.0,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,294.07,3.18,N,0,22.8,15.2,18.4,0.0,15.9,489,16.231287,270.0
38.878235,23.226442,329.21,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,297.88,3.18,N,0,23.6,16.0,19.3,0.0,15.9,567,23.70358467,5.435450077
38.877796,23.230886,324.94,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,297.68,2.65,N,0,25.2,16.2,20.4,2.6,10.8,415,33.91909409,81.69539642
38.877365,23.235207,320.48,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,296.27,2.65,N,0,23.0,18.2,20.4,0.0,14.3,338,11.20133591,250.9146118
38.874569,23.221275,322.01,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,294.98,3.18,N,0,23.1,18.3,20.4,0.0,14.3,543,6.5846591,212.7102661
38.874134,23.225693,323.38,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,297.57,3.18,N,0,25.4,16.4,20.6,2.6,10.8,566,23.35239601,129.5970154
38.873707,23.230005,326.11,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,297.57,2.65,N,0,23.8,16.2,19.5,0.0,15.9,416,25.55859947,90.0
38.873272,23.234344,320.4,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,295.85,2.65,N,0,24.1,16.5,19.8,0.0,15.9,316,8.742474556,222.5354462
38.872818,23.238956,310.12,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,294.79,2.85,N,0,25.3,16.3,20.5,2.6,10.8,367,14.45469856,284.5481262
38.870884,23.216299,329.45,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,294.49,14.27,N,0,23.8,19.0,21.1,0.0,14.3,534,8.289099693,0.0
38.870441,23.220747,342.52,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,299.35,7.52,N,0,24.0,16.4,19.6,0.0,15.9,577,4.776921272,345.5932007
38.870022,23.225,324.22,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,296.3,7.52,N,0,25.9,16.9,21.1,2.6,10.8,502,19.6950531,144.489975
38.869606,23.229206,327.6,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,297.39,3.12,N,0,22.9,18.1,20.3,0.0,14.3,383,9.617630959,78.98545837
38.869179,23.233522,320.7,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,296.2,3.12,N,0,22.9,18.1,20.3,0.0,14.3,314,3.704791784,180.0
38.868736,23.238071,309.49,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,294.54,2.1,N,0,23.0,18.2,20.3,0.0,14.3,346,7.505487919,232.0962524
38.866737,23.215961,355.43,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,306.6,14.27,N,0,23.0,18.2,20.4,0.0,14.3,579,13.63636112,109.4895248
38.866318,23.220215,367.0,0.4,0.45,08-06-21,01:39:08,N,VIIRS,h,1,306.95,7.52,N,0,26.2,17.2,21.4,2.6,10.8,514,14.00025368,155.3594513
38.865906,23.224377,337.44,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,299.19,7.52,N,0,24.0,16.4,19.7,0.0,15.9,424,20.30161667,115.9492188
38.865498,23.228533,327.68,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.59,3.12,N,0,24.1,16.5,19.7,0.0,15.9,427,15.21780205,197.800827
38.865078,23.232782,327.57,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,299.05,3.12,N,0,26.0,17.0,21.2,2.6,10.8,369,15.09423828,136.0728607
38.867165,23.21163,306.87,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,291.72,14.27,N,0,25.7,16.7,20.9,2.6,10.8,630,18.79150772,334.6773071
38.864635,23.237255,313.09,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,295.34,2.1,N,0,23.1,18.3,20.5,0.0,14.3,301,14.03649044,266.2875061
38.862595,23.215622,367.0,0.41,0.45,08-06-21,01:39:08,N,VIIRS,h,1,302.66,11.31,N,0,23.1,18.3,20.5,0.0,14.3,594,10.85713482,40.56953049
38.86219,23.21969,352.22,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,301.13,13.81,N,0,26.5,17.5,21.7,2.6,10.8,530,17.24253082,352.3011169
38.86179,23.223783,338.63,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.78,13.81,N,0,23.3,18.5,20.7,0.0,14.3,525,10.19314194,43.92591476
38.861382,23.227907,336.8,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,299.78,3.99,N,0,23.0,18.2,20.4,0.0,14.3,423,19.87749481,9.933175087
38.860966,23.232147,328.07,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,299.58,3.99,N,0,23.0,18.2,20.4,0.0,14.3,336,20.50233078,30.0240078
38.863003,23.211416,311.76,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,292.04,11.31,N,0,23.4,18.6,20.7,0.0,14.3,698,21.4574337,25.03295898
38.860527,23.236593,318.42,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,295.71,2.95,N,0,23.1,18.3,20.5,0.0,14.3,274,9.923900604,236.2794342
38.858463,23.215145,349.22,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,297.06,11.31,N,0,22.8,18.0,20.1,0.0,14.3,704,11.3782568,55.73096466
38.858063,23.219221,367.0,0.4,0.45,08-06-21,01:39:08,N,VIIRS,h,1,304.27,13.81,N,0,23.0,18.2,20.4,0.0,14.3,663,21.96261406,61.2036171
38.857662,23.223289,349.73,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,301.31,13.81,N,0,23.4,18.6,20.8,0.0,14.3,588,20.37644196,42.19172668
38.857262,23.227373,329.23,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,299.6,3.99,N,0,23.5,18.7,20.8,0.0,14.3,490,22.06549263,50.28609848
38.856842,23.231604,326.67,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.89,3.99,N,0,26.9,17.9,22.1,2.6,10.8,352,34.01105881,99.6672287
38.856411,23.236012,320.15,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,296.1,2.95,N,0,25.9,16.9,21.1,2.6,10.8,274,3.023860931,23.17346191
38.858891,23.210791,318.84,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,292.36,11.31,N,0,26.6,17.6,21.8,2.6,10.8,801,11.9026556,52.09233856
38.854347,23.214476,333.03,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,294.67,26.36,N,0,26.6,17.6,21.7,2.6,10.8,646,35.66036224,72.94511414
38.853947,23.218571,367.0,0.4,0.45,08-06-21,01:39:08,N,VIIRS,h,1,338.01,69.26,N,0,26.8,17.8,22.0,2.6,10.8,533,32.0471077,201.4234314
38.85355,23.222639,329.69,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,312.26,69.26,N,0,27.0,18.0,22.2,2.6,10.8,520,20.42124176,180.0
38.853149,23.226696,334.65,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,299.57,6.83,N,0,23.4,18.6,20.7,0.0,14.3,515,20.5139122,90.0
38.852734,23.230911,335.49,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,300.5,6.83,N,0,23.4,18.6,20.7,0.0,14.3,369,29.55514717,98.20632172
38.852291,23.235456,340.15,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.24,9.75,N,0,23.0,18.2,20.3,0.0,14.3,294,32.94009399,240.0209961
38.850292,23.213202,355.59,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,307.69,26.36,N,0,23.0,18.2,20.3,0.0,14.3,712,11.90178394,232.088974
38.849876,23.217466,355.3,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,313.6,69.26,N,0,23.1,18.3,20.4,0.0,14.3,655,19.35875893,71.18494415
38.849476,23.221552,350.57,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,302.71,69.26,N,0,23.1,18.3,20.5,0.0,14.3,512,23.47308159,141.5196228
38.849083,23.225534,314.43,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,297.13,6.83,N,0,23.2,18.4,20.6,0.0,14.3,352,26.66814423,182.3718414
38.832775,23.391426,304.01,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,284.38,2.77,N,0,26.4,17.4,21.6,2.6,10.8,186,4.399778843,147.3049927
38.828339,23.436092,310.79,0.39,0.44,08-06-21,01:39:08,N,VIIRS,n,1,294.84,4.72,N,0,23.0,18.2,20.4,0.0,14.3,58,9.612341881,78.97920227
38.846275,23.211512,351.77,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,309.18,64.81,N,0,23.5,18.7,20.9,0.0,14.3,531,35.70324707,205.7103271
38.845825,23.216118,347.99,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,303.22,41.27,N,0,23.3,18.5,20.7,0.0,14.3,566,27.84488297,156.8296204
38.845413,23.220345,324.92,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.53,41.27,N,0,23.2,18.4,20.6,0.0,14.3,441,17.31569862,90.0
38.84502,23.224369,316.04,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,297.41,2.58,N,0,23.3,18.5,20.6,0.0,14.3,332,15.52776051,76.52351379
38.828274,23.39506,305.7,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,284.87,1.32,N,0,27.3,18.3,22.5,2.6,10.8,144,4.840209961,78.97916412
38.826,23.417984,312.32,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,293.31,2.79,N,0,27.3,18.3,22.4,2.6,10.8,136,8.09452343,226.9281311
38.84277,23.204502,326.28,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,295.42,64.81,N,0,27.2,18.2,22.4,2.6,10.8,293,32.58735275,305.6238708
38.842258,23.209805,349.7,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,333.08,64.81,N,0,27.1,18.1,22.3,2.6,10.8,403,5.098184586,68.72216797
38.841789,23.214634,367.0,0.4,0.45,08-06-21,01:39:08,N,VIIRS,h,1,344.3,41.27,N,0,22.9,18.1,20.3,0.0,14.3,358,23.62422943,121.2072601
38.841366,23.218962,345.81,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,309.98,41.27,N,0,23.0,18.2,20.4,0.0,14.3,305,19.6925869,215.4991302
38.819294,23.443928,320.06,0.39,0.44,08-06-21,01:39:08,N,VIIRS,n,1,296.19,6.01,N,0,23.3,18.5,20.7,0.0,14.3,34,15.07120991,32.69002914
38.840958,23.223185,315.15,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,296.89,2.58,N,0,23.2,18.4,20.5,0.0,14.3,381,24.33241272,113.1897354
38.840542,23.227421,309.74,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,296.02,2.58,N,0,25.3,17.7,20.9,0.0,15.9,217,23.5785408,90.0
38.825111,23.385141,307.35,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,277.52,2.95,N,0,25.3,17.7,20.9,0.0,15.9,159,14.11364079,262.6018982
38.824654,23.389776,314.29,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,282.19,1.32,N,0,22.9,18.1,20.3,0.0,14.3,158,6.002340317,81.14375305
38.824207,23.394278,307.35,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,285.56,1.32,N,0,23.2,18.4,20.6,0.0,14.3,155,3.015517712,127.9212189
38.82148,23.421892,310.01,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,293.25,2.79,N,0,23.5,18.7,20.9,0.0,14.3,143,8.454257965,302.9937744
38.838715,23.203142,343.98,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,300.67,146.17,N,0,27.0,18.0,22.2,2.6,10.8,170,10.47647762,244.04216
38.83823,23.208179,367.0,0.41,0.45,08-06-21,01:39:08,N,VIIRS,h,1,361.52,146.17,N,0,25.3,17.7,20.9,0.0,15.9,376,27.58625793,163.8333282
38.837757,23.213089,367.0,0.4,0.45,08-06-21,01:39:08,N,VIIRS,h,1,328.98,55.4,N,0,22.9,18.1,20.3,0.0,14.3,366,21.13067436,104.5549774
38.83733,23.21751,356.75,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,310.89,55.4,N,0,22.9,18.1,20.3,0.0,14.3,201,18.08243942,107.3055878
38.836899,23.221905,323.43,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,297.67,4.3,N,0,27.2,18.2,22.4,2.6,10.8,246,18.03917122,153.4690552
38.820137,23.393572,320.26,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,292.16,6.86,N,0,23.0,18.2,20.4,0.0,14.3,128,4.776711941,194.3969727
38.819695,23.398073,331.12,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,293.66,4.27,N,0,23.4,18.6,20.8,0.0,14.3,134,11.89887047,62.55196762
38.836468,23.226402,315.6,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,296.85,4.3,N,0,23.1,18.3,20.4,0.0,14.3,129,35.30796051,86.06824493
38.821507,23.37961,308.92,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,275.55,1.76,N,0,23.1,18.3,20.4,0.0,14.3,101,4.517960548,307.9223022
38.821045,23.384342,312.24,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,278.42,1.76,N,0,22.9,18.1,20.2,0.0,14.3,151,7.339258194,284.5582275
38.820587,23.389032,311.41,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,291.25,6.86,N,0,25.3,17.7,21.0,0.0,15.9,145,1.854334116,0.0
38.819252,23.402527,309.46,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,293.36,4.27,N,0,22.9,18.1,20.3,0.0,14.3,94,7.502261162,127.9231644
38.817421,23.421137,316.03,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,290.85,2.26,N,0,25.3,17.7,21.0,0.0,15.9,131,4.839522362,258.9775696
38.816967,23.425747,309.99,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,292.11,5.93,N,0,25.9,18.3,21.9,0.0,17.5,186,8.289099693,180.0
38.81609,23.434591,309.13,0.39,0.44,08-06-21,01:39:08,N,VIIRS,n,1,293.95,6.02,N,0,27.2,18.2,22.4,2.6,10.8,146,13.33529091,52.07564163
38.815216,23.443413,315.73,0.39,0.44,08-06-21,01:39:08,N,VIIRS,n,1,294.84,3.28,N,0,23.0,18.2,20.3,0.0,14.3,86,8.093875885,133.0762177
38.814774,23.447912,313.64,0.39,0.44,08-06-21,01:39:08,N,VIIRS,n,1,293.9,3.28,N,0,23.0,18.2,20.4,0.0,14.3,76,6.001523495,261.1425171
38.834705,23.201357,343.18,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.25,146.17,N,0,23.1,18.3,20.4,0.0,14.3,64,8.748340607,212.6957245
38.834202,23.20661,367.0,0.41,0.45,08-06-21,01:39:08,N,VIIRS,h,1,343.44,146.17,N,0,23.6,18.8,21.0,0.0,14.3,220,34.98884201,166.2593842
38.833733,23.211412,330.2,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,318.17,55.4,N,0,24.9,17.5,21.1,0.0,17.8,113,15.38648319,180.0
38.833286,23.216042,367.0,0.4,0.45,08-06-21,01:39:08,N,VIIRS,h,1,305.58,55.4,N,0,23.4,18.6,20.7,0.0,14.3,118,25.42435646,148.3587952
38.832851,23.220543,336.97,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.07,4.3,N,0,25.5,17.9,21.5,0.0,17.5,79,18.62202072,227.7351532
38.832409,23.22514,334.42,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,296.21,4.3,N,0,25.6,17.9,21.6,0.0,17.5,50,4.018279552,297.4438171
38.817879,23.374418,323.65,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,280.6,2.04,N,0,24.9,17.5,21.0,0.0,17.8,94,0.0,0.0
38.817432,23.378963,326.86,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,284.89,1.76,N,0,25.0,17.6,21.1,0.0,17.8,95,16.01478004,289.7789001
38.816967,23.383701,324.96,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,285.39,1.76,N,0,24.9,17.5,21.0,0.0,17.8,156,2.202996969,32.6893158
38.816502,23.38843,337.86,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,292.12,6.86,N,0,26.1,18.4,22.1,0.0,17.5,154,5.832885742,322.4014282
38.816055,23.393011,355.51,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,301.78,6.86,N,0,25.2,17.7,21.3,0.0,17.8,140,2.202986956,32.68891144
38.815609,23.397516,353.82,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,298.82,4.27,N,0,26.2,18.6,22.2,0.0,17.5,129,8.37177372,8.115791321
38.815174,23.401949,326.74,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,295.51,4.27,N,0,25.1,17.5,20.8,0.0,15.9,113,12.37882233,16.49785805
38.831928,23.230124,316.85,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,294.56,5.31,N,0,25.1,17.5,20.7,0.0,15.9,143,18.4426899,223.2708282
38.818321,23.369898,319.6,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,277.22,2.04,N,0,22.9,18.1,20.2,0.0,14.3,151,5.832936287,217.5992279
38.814728,23.406446,315.21,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,290.61,3.14,N,0,23.0,18.2,20.4,0.0,14.3,74,7.995862961,62.55031967
38.814278,23.411072,316.83,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,290.18,3.14,N,0,23.1,18.3,20.5,0.0,14.3,101,6.209658623,287.310791
38.813816,23.415728,313.89,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,289.12,2.26,N,0,24.9,17.4,21.0,0.0,17.8,119,5.672223568,12.07353973
38.813358,23.420397,309.83,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,291.84,2.26,N,0,25.0,17.6,21.2,0.0,17.8,106,6.616921902,45.75490189
38.8302,23.204664,355.19,0.41,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.37,23.8,N,3,26.4,18.8,22.4,0.0,17.5,3,3.657310247,40.55660248
38.829704,23.209856,356.58,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,298.98,55.08,N,3,26.3,18.7,22.3,0.0,17.5,11,2.203109741,212.6938934
38.829262,23.214437,353.75,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,301.23,55.08,N,3,26.4,18.7,22.4,0.0,17.5,25,6.030615807,203.1655273
38.828815,23.219049,329.81,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,285.18,3.45,N,0,26.0,18.4,22.1,0.0,17.5,29,2.553724289,248.7184601
38.81469,23.364635,323.4,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,282.55,6.37,N,0,25.6,18.0,21.6,0.0,17.5,165,2.37932539,270.0
38.814255,23.36908,325.66,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,284.76,4.03,N,0,25.8,18.1,21.8,0.0,17.5,145,5.832810402,37.59761429
38.813812,23.373596,329.79,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,285.08,4.03,N,0,25.5,17.8,21.5,0.0,17.5,96,5.135558605,136.0934143
38.813351,23.378309,321.41,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,292.0,2.7,N,0,25.2,17.8,21.3,0.0,17.8,122,4.839250565,281.0230713
38.812424,23.387808,344.88,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,302.94,44.51,N,0,25.3,17.8,21.4,0.0,17.8,182,0.927409947,0.0
38.811974,23.392426,326.72,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,316.71,44.51,N,0,25.9,18.2,21.9,0.0,17.5,182,1.508642673,52.07401657
38.811092,23.401379,325.59,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,295.34,6.21,N,0,26.0,18.4,22.0,0.0,17.5,166,9.823104858,106.2886887
38.81065,23.405863,324.37,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,285.49,2.31,N,0,26.3,18.6,22.3,0.0,17.5,115,15.34412479,79.8059845
38.810207,23.410404,320.13,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,285.34,2.31,N,0,25.9,18.2,21.9,0.0,17.5,72,23.58397675,272.125061
38.828342,23.223963,311.12,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,285.39,3.45,N,0,26.0,18.3,22.0,0.0,17.5,47,2.203097343,212.6933746
38.812889,23.383059,318.87,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,292.24,2.7,N,0,25.0,17.4,20.7,0.0,15.9,181,6.464860916,180.0
38.811527,23.396935,319.33,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,294.76,6.21,N,0,25.1,17.5,20.7,0.0,15.9,164,6.030384541,336.8396301
38.809757,23.414991,317.87,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,288.1,6.04,N,0,26.3,18.7,22.3,0.0,17.5,164,12.8131628,235.2915802
38.825176,23.213446,340.68,0.4,0.45,08-06-21,01:39:08,N,VIIRS,n,1,283.27,55.08,N,3,26.4,18.7,22.4,0.0,17.5,14,1.508818269,232.0792236
38.810184,23.368322,339.82,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,291.07,4.03,N,0,26.3,18.6,22.3,0.0,17.5,146,6.013682365,232.0732574
38.809742,23.372849,332.25,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,291.4,4.03,N,0,26.1,18.5,22.1,0.0,17.5,89,3.566178083,90.0
38.809284,23.377546,325.8,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,291.63,2.7,N,0,25.9,18.2,21.9,0.0,17.5,140,18.4669857,275.563324
38.808819,23.382292,323.11,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,293.84,2.7,N,0,25.6,18.0,21.6,0.0,17.5,141,7.338064671,255.4393158
38.808357,23.387075,320.41,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,294.79,44.51,N,0,25.7,18.1,21.7,0.0,17.5,171,6.001024723,81.14178467
38.807903,23.39171,354.92,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,302.23,44.51,N,0,25.9,18.2,21.9,0.0,17.5,180,3.684113026,104.5607986
38.807453,23.396273,345.79,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,299.11,6.21,N,0,25.8,18.2,21.9,0.0,17.5,160,11.87302685,278.8583374
38.807011,23.400799,340.14,0.4,0.44,08-06-21,01:39:08,N,VIIRS,n,1,296.15,6.21,N,0,26.0,18.3,22.0,0.0,17.5,175,0.927409947,180.0
38.804356,23.427864,326.17,0.39,0.44,08-06-21,01:39:08,N,VIIRS,n,1,294.7,4.02,N,0,26.0,18.3,22.0,0.0,17.5,98,17.10480499,147.3153534
